User_ID,Country,University,Qualification,Discipline,GPA
,turkey,akdeniz university,Bachelors,electrical and electronic engineering,3
,España,Centro Educativo Adventista de Sagunto,Bachelors,Theology,84
,United States,Lewis University,Masters,Information Security,98
,India,N.M. College,Bachelors,Bcom,51
,India,The LNMIIT Jaipur,Doctorate,computer science,93
,France,ICT Toulouse,Bachelors,Modern Languages,50
,usa,Midlands tech,Masters,Areospace,3
,United States,University of New Mexico,School,American Sign Language,38
,India,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,Bachelors,Mechanical Engineering,79
,usa,stratford,School,masters,4
,india,hit kolkata,Bachelors,mechanical engineering,8
,morocco,la joconde,School,high school,80
,,Jamia Millia Islamia,,,
,india,,Bachelors,BBA,80
,Mongolia,high school,School,I'm studying in high school,11
,usa,Salam,Masters,MBA,85
,colombia,IETISA,School,"English, music",80
,India,Delhi University,Bachelors,English Literature,91
,India,medi-caps university,Bachelors,computer science,676
,India,Agni College of technology,Bachelors,Civil engineering,8
,India,University of Cambridge,Masters,Development Studies,62
,India,K J Somaiya College of Engineering,Bachelors,Information Technology,70
,india,kv institute of managment and information and studies,School,MBA,65
,United States,Rowan Cabarrus Community College,School,Graphic Design,4
,india,Rait,Bachelors,Computer engineering,7
,India,Sanjeevan Engineering and Technology Institute,Bachelors,Computer Science and Engineering,66
,Germany,Eberhard Karls University Tübingen,Bachelors,"German studies, Chinese studies",100
,India,"AVM'S KARMAVEER BHAURAO PATIL DEGREE COLLEGE, THANE",Bachelors,Information Technology,7
,India,yeshawantrao Chavan college of engineering,Bachelors,Electronics and telecommunication engineering,71
,France,,Masters,Mechanical engineering,85
,Nigeria,"University of Lagos, Nigeria",Bachelors,Civil engineering,91
,Morocco,ibno zoher,Bachelors,English studies : communication and pedagogy,8
,morocco,superior school of technology,Bachelors,energies,80
,Tunisia,National engineering school of Bizerte,School,Mechanical engineering,21
,,,,English,
,,,,Math,
,,,,Physics,
,,,,Chemistry,
,,,,Computer science,
,Egypt,Cambridge,School,ICT,97
,India,iae Bordeaux school of management,Masters,European business administration,7
,india,kerala University,School,Ma,67
,india,calcutta university,School,B.com,5
,indiq,IIT jammu,Masters,compute science,80
,India,KJ somaiya,Bachelors,management studies,60
,India,priyadarshini j l college of engineering,Bachelors,electronic and telecommunication,77
,India,BML Munjal University,Bachelors,Computer Science and Engineering,74.9
,Morocco,ENSETM,bachelor,mechanical engineering,70
,Italy,University of Palermo,Bachelors,Political Sciences and International Relations,4
,India,deshbandu college,Bachelors,arts,56
,Colombia,Asab,Masters,Arts,50
,south korea,DongA University,School,Business Administration,35
,india,holy cross sr sec scho,School,commerce,81
,India,Universal College of Commerce and Science,School,Commerce,80.5
,United States of America,D'youville,School,psychology,96
,United Kingdom,University of Birmingham,Bachelors,Chemical Engineering,55
,Pakistan,BUITEMS,Bachelors,Software Engineering,70
,India,UIM,Masters,Computer Science,70
,ghana,bluecrest university college,Bachelors,information technology,40
,Indonesia,Hasanuddin University,Bachelors,Cultural sciences,39
,India,G H PATEL COLLEGE OF ENGINEERING AND TECHNOLOGY,Bachelors,Electronics and communication engineering,71
,Indonesia,Bina Nusantara University,Bachelors,Accounting,374
,India,Tagore Engineering College,Masters,M.B.A,7
,WA,Boise State University,Bachelors,Welding Engineering Technology,3
,Indonesia,Bina Nusantara University,Masters,Computer Science,90
,Nicaragua,UTEL,Bachelors,Law,3
,India,Ambedkar college,Bachelors,banking,70
,Cyprus,Girne American University,Bachelors,Business Management,94
,United States,Ivy Tech,School,Buisnes,2
,India,JSSATE,Bachelors,mechanical engineering,68
,France,Polytech Angers,Masters,Biology,90
,India,Vishwakarma Institute of Information Technology,Bachelors,Computer Science,81
,india,asmita college of architecture,Bachelors,B.Arch,75
,India,IFIM Bangalore,Bachelors,BBA,94
,Indonesia,brawijaya,Bachelors,Informatics Engineering,336
,Allemagne,ESCP Europe,Bachelors,Ma'agement,13
,India,National Institute of Science and Technology,Bachelors,Computer Science and Information Technology,7
,India,"Christ University, Bangalore",Bachelors,"Finance, Management",70
,India,DU,Bachelors,B.Sc.,74
,India,Sri Ramachandra Institute of Higher education and research institute,Bachelors,Biomedical science,7
,Syria,karabuk,high school,mechatronic,100
,Pakistan,college,School,for make a engenier,65
,India,Mdu,Bachelors,Bba eco hons,60
,United states,indian river state college,School,communications/psychology,3
,Deutschland,not existent,School,Music,85
,India,University of Kashmir,Bachelors,mechanical engineering,71
,India,"SGND Khalsa College, Delhi University",Bachelors,B. Com(Hons),7
,Nigeria,Ikeja high school,School,Art,66
,India,Anna university,Bachelors,Mechanical Engineering,75
,Tulare,Fresno state,Bachelors,Business administration,3
,India,Velagapudi Ramakrishna Siddhartha Engineering College,Bachelors,Information Technology,87
,India,"Anna University, Chennai",Bachelors,Mechatronics,66
,Azerbaijan,University of Economics,Bachelors,Finance,86
,United States,MIT Academy,School,Political Science,4
,coimbatore,cms college of sciemce and commerce,Bachelors,information technology,58
,india,aakhir hussain,Bachelors,graphic design,70
,Germany,University of Passau,Masters,European Studies,95
,India,North Eastern Hill University,Bachelors,English Literature,3
,India,center for management studies,Bachelors,BBA,83
,Armenia,Yerevan State medical University,School,Cardiology,75
,india,chitkara university punjab,Masters,mass communication and journalism,60
,India,davv,School,commerce,92
,India,"Mahendra arts and sciences College, Namakkal",Bachelors,BBA,77.5
,Kyrgyzstan,Institute of Japanese studies,Bachelors,Regional studies,80
,Bangladesh,Sreepur Muktijoddha Rahmat Ali College,School,Just Passed H.S.C,5
,Yemen,King Saud University,Bachelors,Mechanical engineering,434
,Taiwan,University,Bachelors,Hospitality,56
,United States,CUNY City College,Bachelors,Biomedical Sciences,3.6
,Uganda,kyambogo,Bachelors,social worker,4
,India,university of Mumbai,Bachelors,b.com,59
,Mali,IUG Bamako,Bachelors,International commerce,100
,India,Gla University,Bachelors,Business Administration,73
,morroco,Moulay Ismail,Bachelors,civil engineering,50
,United States of America,Tarrant County College,School,Arts,3
,philippines,LCC,Bachelors,psychology,165
,Jordan,JUST- jordan,Bachelors,Dentistry,87
,India,"Birla Institute of Technology and Science, Pilani",Bachelors,Civil Engineering,8
,India,Lovely Professional University,Bachelors,Integrated bsc bed,75
,United States,college of dupage,Bachelors,computer science,2
,India,Vel Tech Rangarajan Dr. Sagunthala R & D Intitute of Science and Technology,Bachelors,Computer Science,74
,india,S.A.engineering college,Bachelors,electronics and communication,8
,India,Damodaram Sanjeevayya National Law University,Bachelors,law,85
,India,CMR University,Bachelors,B.com,75
,philippines,university of san agustin,Bachelors,pharmacy,3
,india,sardar bhagwan singh,,Bachelors,biotechnology,57
,India,Techno India group,,Bachelors,Biotechnology,8
,Colombia,Universidad Sergio Arboleda,,Bachelors,Comunicación Social y Periodismo,40
,United States,Albany State University,,Bachelors,Marketing,2.77
,India,Christ University,,School,BBA- Finance and International Business,70
,Nepal,Gate,,School,Commercial cookery iii,2
,INDIA,amity university,,Bachelors,psychology,75
,Norway,university of tromsø,,Masters,Social Science,35
,Colombia,Corporación internacional para el desarrollo educativo CIDE,,Bachelors,Fotografía,100
,France,Medical degree,,Bachelors,medicine,12
,Bangladesh,Ideal School and College,,School,Science Group,0
,India,"Institute of Management, Nirma University",,Masters,Business Administration,8
,United States of America,macomb community college,,School,Computer Science,3.2
,hungary,university of Debrecen,,Bachelors,business administration & management,87
,Thailand,BBA,,Bachelors,Marketing,3
,Ghana,high school,,School,computer science,60
,India,kumaraguru college of liberal arts and science,,School,Bsc. visual communication,7
,India,Indus University,,Bachelors,Mechanical Engineering,56
,USA,Calhoun Community College,,Bachelors,Veterinary Medicine,325
,kenya,Kca university,,School,business management,3
,France,École des Ponts et Chausses,,Masters,Mechanical Engineering,4
,,BMS COLLEGE OF ENGINEERING,,School,electronics,7.5
,India,Utkal University,,Bachelors,Commerce,7
,indonesia,Unila,,Bachelors,international relations,342
,India,Gyan ganga,institute of technology,Bachelors,computer science,58
,India,CMR institute of technology,,Bachelors,Computer Science,94
,United States of America,William Paterson University,,Bachelors,Media Production,273
,India,Yeshwantrao Chavan College of Engineering,,Bachelors,Information Technology,63
,India,Rajasthan technical University,,Bachelors,electrical engineer,65
,Egypt,Miu,,Bachelors,Bussnies administration,350
,india,imsuc,,Bachelors,bca,65
,India,Andhra University,,Bachelors,Electronics and communication engineering,70
,India,Saveetha School of Engineering,,Bachelors,Computer Science,7
,India,Aggarwal College Ballabgarh,,Bachelors,Bca,65
,INDIA,"Jssate,noida",,School,Electronics and communication,81
,India,st. Xavier's,,Bachelors,commerce,60
,iran,azada eslamic,,School,Software engineer,100
,India.,College Of Vocational Studies,,Bachelors,Management and marketing retail business,7
,united states,molloy college,,School,psychology,35
,United States of America,Christopher Newport University,,Bachelors,Biology,351
,India,SRM Institute of Science and Technology,,Bachelors,Computer Science and Engineering,86
,Bangladesh l,Dhaka International University,,Bachelors,Computer Science,3
,India,janhavi degree college,,Post Doctorate,degree,7
,India,Mvm College,Bachelors,Bachelors of Management Studies,4
,india,anand niketan maninagar,School,science maths,85
,India,Bennett University,Bachelors,Law,65
,italy,scuola secondaria di primo grado ''L. da Vinci'',School,all,18
,India,SRMU,Bachelors,Information technology,6
,india,sggs nanded,Bachelors,civil engineering,65
,India,Gurugobind Singh Indraprasta University,Bachelors,BA LLB,70
,India,Government Polytechnic Lalitpur,Bachelors,Civil engineering,91
,india,"prof. P.R.M.I.T.&.R,badnera",Bachelors,civil engineer,72
,Afghanistan,IIT bombay,Bachelors,computer science,82
,haiti,FAMV,Bachelors,agronomy,80
,Bangladesh,ccj,Masters,c c,50
,india,Guru Gobind Singh Indraprastha University,Bachelors,Computer science,76
,USA,Kennesaw State University,High School,Computer Engineering,80
,España,Universidad de las Islas Baleares,Masters,Microbiology,75
,India,pune,Bachelors,computer Science,48
,Uganda,Makerere University,bachelors,Community Psychology,3.78
,Kuwait,Gulf University for Science and Technology,Bachelors,Management Information Systems,97
,india,G.V. acharya institute of technology,Bachelors,computer engineering,71
,pahang,UiTM PERMATANG PAUH,Bachelors,engineering mechanical,3
,India,JECRC University,School,Computer Science,70
,India,"St Xavier's University, Kolkata",Bachelors,Management,6
,india,psg college of Technology,Bachelors,metallurgy,7
,India,D J Sanghvi College of Engineering,Bachelors,Information Technology,850
,belgium,College of art and design,Masters,UX and Motion Design,4
,Morocco,ESI,Bachelors,computer science,75
,united states,landmark academy,School,theatre,37
,indonesia,Riau university,Bachelors,accounting,90
,India,KBPCOE Satara,Bachelors,Computer science engineering,87
,India,XIME,Bachelors,MBA,6
,India,"JD birla institute, Kolkata",Bachelors,Bcom,80
,uk,university of Bristol,Masters,social science research methods,85
,India,AJIET,Bachelors,Mechanical Engineering,75
,Albania,CIT,School,Software Engineering,3
,India,"Gargi college ,University of Delhi",Bachelors,Microbiology Hons,9
,Malaysia,UNITAR INTERNATIONAL UNIVERSITY,Bachelors,Human Resource Management,338
,Nigeria,university of ilorin,School,health education,0
,India,Chennai Institute of Technology,Bachelors,Civil Engineering,71
,india,dyal Singh college,Bachelors,computer science,89
,india,Singhania University,Bachelors,Bca,65
,India,Shri Shikshayatan College,Bachelors,BBA,89
,india,s.j.m.v.s arts and commerce college for womens hubli,Bachelors,mcom,76
,India,Walchand Institute of Technology,Bachelors,Computer Science,62
,India,Sichuan University,Bachelors,Software Engineering,8
,India,Government engineering College,Bachelors,Instrumentation and control engineering,70
,México,CBTis 128,School,Administración de Recursos Humanos,95
,india,bundelkhand University,Bachelors,forensic science,73
,tanzania,primary school,School,primary education,80
,Ethiopia,adama science and technology university,School,computer science,366
,Indea,Kalka,School,Graduation,0
,INDIA,AMC ENGINEERING COLLEGE,Bachelors,COMPUTER SCIENCE,64
,India,Dwarkadas Jivanlal Sanghvi College of Engineering,Bachelors,Electronics and Telecommunication,9
,viet nam,high school,School,economics,9
,Morocco,Private University of Marrakech,Bachelors,bachelor in comunication and media,60
,United States,Taylor university,Bachelors,"Marketing, Spanish",36
,Venezuela,University of Carabobo,Bachelors,Economics,50
,Saudi Arabia,Prince Sultan University,Bachelors,Construction Management,302
,morocco,Bnou chouahid,School,high school,75
,Italia,Torino,Bachelors,International relations,0
,India,S A ENGINEERING COLLEGE,School,Computer Science,8
,Indonesia,University of Lampung,Bachelors,French Language,3
,Bangladesh,Southeast University,Bachelors,LL.B.,330
,Tunisia,ENIcarthage,Bachelors,Mechatronics,60
,Singapore,Singapore Polytechnic,School,Information Technology,2.68
,India,IIT Guwahati,Bachelors,Computer Science,83
